event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761205407.220,10.128.97.1,41821,A,raspberrypi,1761205410.256,-65.60,,,,
LEG_VAST,1761205407.347,,,A,raspberrypi,,,mean,20,7.500,-59.38
RAW,1761205407.631,10.128.97.1,41821,A,raspberrypi,1761205410.758,-68.20,,,,
RAW,1761205408.147,10.128.97.1,41821,A,raspberrypi,1761205411.258,-67.00,,,,
RAW,1761205408.770,10.128.97.1,41821,A,raspberrypi,1761205411.759,-68.00,,,,
RAW,1761205409.165,10.128.97.1,41821,A,raspberrypi,1761205412.260,-67.40,,,,
RAW,1761205409.678,10.128.97.1,41821,A,raspberrypi,1761205412.761,-60.90,,,,
RAW,1761205410.190,10.128.97.1,41821,A,raspberrypi,1761205413.262,-59.00,,,,
RAW,1761205410.702,10.128.97.1,41821,A,raspberrypi,1761205413.763,-59.70,,,,
RAW,1761205411.253,10.128.97.1,41821,A,raspberrypi,1761205414.264,-64.60,,,,
RAW,1761205411.825,10.128.97.1,41821,A,raspberrypi,1761205414.765,-63.20,,,,
RAW,1761205412.123,10.128.97.1,41821,A,raspberrypi,1761205415.266,-59.00,,,,
LEG_VAST,1761205412.619,,,A,raspberrypi,,,mean,20,8.000,-63.24
RAW,1761205412.644,10.128.97.1,41821,A,raspberrypi,1761205415.767,-55.70,,,,
RAW,1761205413.160,10.128.97.1,41821,A,raspberrypi,1761205416.267,-58.60,,,,
RAW,1761205413.670,10.128.97.1,41821,A,raspberrypi,1761205416.768,-61.60,,,,
RAW,1761205414.190,10.128.97.1,41821,A,raspberrypi,1761205417.269,-63.80,,,,
RAW,1761205414.694,10.128.97.1,41821,A,raspberrypi,1761205417.770,-62.70,,,,
RAW,1761205415.206,10.128.97.1,41821,A,raspberrypi,1761205418.271,-60.60,,,,
RAW,1761205415.755,10.128.97.1,41821,A,raspberrypi,1761205418.772,-60.00,,,,
RAW,1761205416.228,10.128.97.1,41821,A,raspberrypi,1761205419.273,-62.30,,,,
RAW,1761205416.743,10.128.97.1,41821,A,raspberrypi,1761205419.778,-68.10,,,,
RAW,1761205417.152,10.128.97.1,41821,A,raspberrypi,1761205420.275,-64.60,,,,
RAW,1761205417.662,10.128.97.1,41821,A,raspberrypi,1761205420.776,-66.00,,,,
RAW,1761205418.264,10.128.97.1,41821,A,raspberrypi,1761205421.277,-67.80,,,,
LEG_VAST,1761205418.419,,,A,raspberrypi,,,mean,20,8.500,-62.68
RAW,1761205418.686,10.128.97.1,41821,A,raspberrypi,1761205421.778,-63.60,,,,
RAW,1761205419.198,10.128.97.1,41821,A,raspberrypi,1761205422.279,-58.90,,,,
RAW,1761205419.712,10.128.97.1,41821,A,raspberrypi,1761205422.780,-61.10,,,,
RAW,1761205420.224,10.128.97.1,41821,A,raspberrypi,1761205423.281,-67.90,,,,
RAW,1761205420.736,10.128.97.1,41821,A,raspberrypi,1761205423.782,-67.50,,,,
RAW,1761205421.246,10.128.97.1,41821,A,raspberrypi,1761205424.283,-66.70,,,,
RAW,1761205421.762,10.128.97.1,41821,A,raspberrypi,1761205424.784,-69.10,,,,
RAW,1761205422.169,10.128.97.1,41821,A,raspberrypi,1761205425.285,-62.40,,,,
RAW,1761205422.682,10.128.97.1,41821,A,raspberrypi,1761205425.785,-57.40,,,,
RAW,1761205423.197,10.128.97.1,41821,A,raspberrypi,1761205426.287,-59.60,,,,
LEG_VAST,1761205423.374,,,A,raspberrypi,,,mean,20,9.000,-63.59
RAW,1761205423.705,10.128.97.1,41821,A,raspberrypi,1761205426.788,-63.10,,,,
RAW,1761205424.217,10.128.97.1,41821,A,raspberrypi,1761205427.289,-65.50,,,,
RAW,1761205424.770,10.128.97.1,41821,A,raspberrypi,1761205427.790,-62.90,,,,
RAW,1761205425.253,10.128.97.1,41821,A,raspberrypi,1761205428.291,-60.10,,,,
RAW,1761205425.751,10.128.97.1,41821,A,raspberrypi,1761205428.792,-55.10,,,,
RAW,1761205426.268,10.128.97.1,41821,A,raspberrypi,1761205429.293,-53.60,,,,
RAW,1761205426.679,10.128.97.1,41821,A,raspberrypi,1761205429.794,-57.00,,,,
RAW,1761205427.290,10.128.97.1,41821,A,raspberrypi,1761205430.294,-58.60,,,,
RAW,1761205427.700,10.128.97.1,41821,A,raspberrypi,1761205430.795,-59.60,,,,
RAW,1761205428.209,10.128.97.1,41821,A,raspberrypi,1761205431.296,-62.00,,,,
RAW,1761205428.723,10.128.97.1,41821,A,raspberrypi,1761205431.794,-59.70,,,,
RAW,1761205429.271,10.128.97.1,41821,A,raspberrypi,1761205432.298,-56.60,,,,
RAW,1761205429.787,10.128.97.1,41821,A,raspberrypi,1761205432.799,-60.60,,,,
LEG_VAST,1761205430.167,,,A,raspberrypi,,,mean,20,9.500,-61.25
RAW,1761205430.270,10.128.97.1,41821,A,raspberrypi,1761205433.300,-64.80,,,,
RAW,1761205430.770,10.128.97.1,41821,A,raspberrypi,1761205433.801,-64.40,,,,
RAW,1761205431.284,10.128.97.1,41821,A,raspberrypi,1761205434.302,-62.80,,,,
RAW,1761205431.693,10.128.97.1,41821,A,raspberrypi,1761205434.802,-61.20,,,,
RAW,1761205432.204,10.128.97.1,41821,A,raspberrypi,1761205435.304,-56.80,,,,
RAW,1761205432.770,10.128.97.1,41821,A,raspberrypi,1761205435.805,-56.30,,,,
RAW,1761205433.228,10.128.97.1,41821,A,raspberrypi,1761205436.306,-59.20,,,,
